YEAR,PROJECT_CODE,TRIP_NO,TARGET_SPECIES_CODE,ADFG_NO,VESSEL_NAME,TIME_FIRST_BUOY_ONBOARD,NUMBER_OF_STATIONS,HOOKS_PER_SET,HOOK_SIZE,HOOK_SPACING_INCHES,SAMPLE_FREQ,LAST_SKATE_SAMPLED,EFFORT_NO,STATION_NO,SPECIES_CODE,STAT,NUMBER_HOOKS,BARE,BAIT,INVALID,HAGFISH_SLIME,UNKNOWN,NUMBERS,DISCARD_STATUS_CODE,DISCARD_STATUS,SUBSET_CONDITION_CODE,Subset No
2012,603,1,710,33468,MASONIC,7/25/2012 13:03,14,1125,13,78,20,20,2,4,710,345631,46,29,0,1,0,0,1,4,Lost,1,15
2012,603,1,710,33468,MASONIC,7/25/2012 13:03,14,1125,13,78,20,20,2,4,710,345631,45,28,0,0,0,0,13,1,Retained,1,16
2012,603,1,710,33468,MASONIC,7/25/2012 13:03,14,1125,13,78,20,20,2,4,710,345631,45,28,0,0,0,0,3,4,Lost,1,16
2012,603,1,710,33468,MASONIC,7/25/2012 13:03,14,1125,13,78,20,20,2,4,710,345631,44,22,1,0,0,0,15,1,Retained,1,17
2012,603,1,710,33468,MASONIC,7/25/2012 13:03,14,1125,13,78,20,20,2,4,710,345631,44,22,1,0,0,0,3,4,Lost,1,17
2012,603,1,710,33468,MASONIC,7/25/2012 13:03,14,1125,13,78,20,20,2,4,710,345631,44,17,0,0,0,0,23,1,Retained,1,18
2012,603,1,710,33468,MASONIC,7/25/2012 13:03,14,1125,13,78,20,20,2,4,710,345631,44,17,0,0,0,0,1,4,Lost,1,18
2012,603,1,710,33468,MASONIC,7/25/2012 13:03,14,1125,13,78,20,20,2,4,710,345631,45,19,1,0,0,0,22,1,Retained,1,19
2012,603,1,710,33468,MASONIC,7/25/2012 13:03,14,1125,13,78,20,20,2,4,710,345631,45,19,1,0,0,0,2,4,Lost,1,19
2012,603,1,710,33468,MASONIC,7/25/2012 13:03,14,1125,13,78,20,20,2,4,710,345631,45,35,0,1,0,0,8,1,Retained,1,20
2012,603,1,710,33468,MASONIC,7/25/2012 13:03,14,1125,13,78,20,20,2,4,710,345631,45,23,1,0,0,0,13,1,Retained,1,21
2012,603,1,710,33468,MASONIC,7/25/2012 13:03,14,1125,13,78,20,20,2,4,710,345631,45,23,1,0,0,0,4,4,Lost,1,21
2012,603,1,710,33468,MASONIC,7/25/2012 13:03,14,1125,13,78,20,20,2,4,710,345631,45,25,0,0,0,0,15,1,Retained,1,22
2012,603,1,710,33468,MASONIC,7/25/2012 13:03,14,1125,13,78,20,20,2,4,710,345631,45,25,0,0,0,0,3,4,Lost,1,22
2012,603,1,710,33468,MASONIC,7/25/2012 13:03,14,1125,13,78,20,20,2,4,710,345631,45,24,1,0,0,0,20,1,Retained,1,23
2012,603,1,710,33468,MASONIC,7/25/2012 13:03,14,1125,13,78,20,20,2,4,710,345631,43,16,0,1,0,0,23,1,Retained,1,24
2012,603,1,710,33468,MASONIC,7/25/2012 13:03,14,1125,13,78,20,20,2,4,710,345631,43,16,0,1,0,0,1,4,Lost,1,24
2012,603,1,710,33468,MASONIC,7/25/2012 13:03,14,1125,13,78,20,20,2,4,710,345631,44,21,0,1,0,0,18,1,Retained,1,25
2012,603,1,710,33468,MASONIC,7/25/2012 13:03,14,1125,13,78,20,20,2,4,710,345631,44,21,0,1,0,0,3,4,Lost,1,25
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,45,22,5,0,0,0,17,1,Retained,1,1
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,44,20,6,0,0,0,18,1,Retained,1,2
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,45,18,12,0,0,0,13,1,Retained,1,3
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,45,18,12,0,0,0,1,4,Lost,1,3
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,46,21,10,0,0,0,14,1,Retained,1,4
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,46,21,10,0,0,0,1,4,Lost,1,4
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,46,13,15,0,0,0,16,1,Retained,1,5
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,46,13,15,0,0,0,1,4,Lost,1,5
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,45,14,5,0,0,0,21,1,Retained,1,6
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,45,14,5,0,0,0,4,4,Lost,1,6
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,47,13,9,3,0,0,20,1,Retained,1,7
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,47,13,9,3,0,0,2,4,Lost,1,7
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,46,19,9,0,0,0,16,1,Retained,1,8
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,46,19,9,0,0,0,1,4,Lost,1,8
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,45,21,1,1,0,0,22,1,Retained,1,9
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,45,24,3,0,0,0,16,1,Retained,1,10
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,44,10,12,1,0,0,19,1,Retained,1,11
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,44,10,12,1,0,0,1,4,Lost,1,11
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,60,16,8,1,0,0,31,1,Retained,1,12
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,60,16,8,1,0,0,1,4,Lost,1,12
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,31,12,2,0,0,0,16,1,Retained,1,13
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,45,20,3,0,0,0,19,1,Retained,1,14
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,45,20,3,0,0,0,1,4,Lost,1,14
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,44,10,14,8,0,0,9,1,Retained,1,15
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,45,12,9,0,0,0,21,1,Retained,1,16
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,46,16,6,0,0,0,21,1,Retained,1,17
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,46,16,6,0,0,0,1,4,Lost,1,17
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,45,16,6,0,0,0,16,1,Retained,1,18
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,45,16,6,0,0,0,3,4,Lost,1,18
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,45,11,10,0,0,0,23,1,Retained,1,19
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,46,24,2,0,0,0,15,1,Retained,1,20
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,45,14,6,0,0,0,21,1,Retained,1,21
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,45,14,6,0,0,0,1,4,Lost,1,21
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,46,22,0,0,0,0,21,1,Retained,1,22
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,45,14,11,0,0,0,16,1,Retained,1,23
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,46,12,7,0,0,0,24,1,Retained,1,24
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,46,12,7,0,0,0,1,4,Lost,1,24
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,45,18,3,1,0,0,20,1,Retained,1,25
2012,603,1,710,33468,MASONIC,7/25/2012 15:20,14,1125,13,78,20,20,3,5,710,345631,45,18,3,1,0,0,1,4,Lost,1,25
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,8,19,6,0,0,10,1,Retained,1,1
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,7,19,6,0,0,10,1,Retained,1,2
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,7,19,6,0,0,1,4,Lost,1,2
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,9,15,2,0,0,10,1,Retained,1,3
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,9,15,2,0,0,2,4,Lost,1,3
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,3,18,5,0,0,12,1,Retained,1,4
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,43,4,21,0,0,0,11,1,Retained,1,5
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,11,17,2,0,0,10,1,Retained,1,6
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,11,9,1,0,0,17,1,Retained,1,7
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,47,11,19,0,0,0,9,1,Retained,1,8
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,47,11,19,0,0,0,1,4,Lost,1,8
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,43,13,9,0,0,0,13,1,Retained,1,9
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,43,13,9,0,0,0,2,4,Lost,1,9
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,7,8,0,0,0,16,1,Retained,1,10
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,7,8,0,0,0,2,4,Lost,1,10
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,81,26,23,1,0,0,17,1,Retained,1,11
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,81,26,23,1,0,0,1,2,"Discarded, not marketable",1,11
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,10,0,4,0,0,0,3,1,Retained,1,12
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,10,19,0,0,0,8,1,Retained,1,13
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,8,19,2,0,0,9,1,Retained,1,14
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,46,4,13,2,0,0,10,1,Retained,1,15
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,9,10,4,0,0,13,1,Retained,1,16
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,9,10,4,0,0,1,4,Lost,1,16
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,4,16,0,0,0,13,1,Retained,1,17
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,4,16,0,0,0,1,4,Lost,1,17
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,5,11,0,0,0,16,1,Retained,1,18
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,5,11,0,0,0,2,4,Lost,1,18
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,11,8,0,0,0,12,1,Retained,1,19
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,15,6,0,0,0,12,1,Retained,1,20
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,44,8,15,0,0,0,11,1,Retained,1,21
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,44,8,15,0,0,0,1,4,Lost,1,21
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,4,13,0,0,0,16,1,Retained,1,22
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,4,13,0,0,0,1,4,Lost,1,22
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,12,9,0,0,0,11,1,Retained,1,23
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,12,9,0,0,0,2,4,Lost,1,23
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,7,6,0,0,0,26,1,Retained,1,24
2012,603,1,710,33468,MASONIC,7/26/2012 8:35,14,1125,13,78,20,20,4,6,710,345631,45,8,7,5,0,0,20,1,Retained,1,25
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,46,18,24,0,0,0,2,1,Retained,1,1
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,45,7,13,2,0,0,11,1,Retained,1,2
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,45,7,13,2,0,0,2,4,Lost,1,2
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,45,5,25,2,0,0,8,1,Retained,1,3
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,46,9,22,1,0,0,10,1,Retained,1,4
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,44,8,21,2,0,0,9,1,Retained,1,5
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,44,8,21,2,0,0,1,4,Lost,1,5
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,45,6,21,1,0,0,11,1,Retained,1,6
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,46,7,24,0,0,0,13,1,Retained,1,7
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,45,5,22,0,0,0,14,1,Retained,1,8
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,45,5,22,0,0,0,2,4,Lost,1,8
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,45,6,17,0,0,0,14,1,Retained,1,9
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,45,6,17,0,0,0,1,4,Lost,1,9
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,43,10,13,0,0,0,17,1,Retained,1,10
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,43,10,13,0,0,0,1,4,Lost,1,10
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,45,11,11,0,0,0,17,1,Retained,1,11
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,45,11,11,0,0,0,1,4,Lost,1,11
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,46,6,15,0,0,0,16,1,Retained,1,12
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,46,6,15,0,0,0,1,4,Lost,1,12
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,45,7,18,0,0,0,16,1,Retained,1,13
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,45,7,18,0,0,0,2,4,Lost,1,13
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,45,5,26,0,0,0,14,1,Retained,1,14
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,45,10,15,0,0,0,15,1,Retained,1,15
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,45,10,15,0,0,0,2,4,Lost,1,15
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,46,7,6,0,0,0,24,1,Retained,1,16
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,46,7,6,0,0,0,2,4,Lost,1,16
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,46,9,7,0,0,0,21,1,Retained,1,17
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,46,9,7,0,0,0,2,4,Lost,1,17
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,46,9,7,0,0,0,1,11,Discarded due to sharks,1,17
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,45,16,6,0,0,0,19,1,Retained,1,18
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,45,16,6,0,0,0,1,4,Lost,1,18
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,44,7,17,0,0,0,13,1,Retained,1,19
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,44,7,17,0,0,0,2,4,Lost,1,19
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,44,7,12,0,0,0,22,1,Retained,1,20
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,45,7,9,1,0,0,20,1,Retained,1,21
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,46,9,14,1,0,0,13,1,Retained,1,22
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,46,10,3,0,0,0,23,1,Retained,1,23
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,46,10,3,0,0,0,1,4,Lost,1,23
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,44,22,1,1,0,0,13,1,Retained,1,24
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,44,22,1,1,0,0,2,4,Lost,1,24
2012,603,1,710,33468,MASONIC,7/26/2012 11:55,14,1125,13,78,20,20,5,7,710,345631,45,21,3,1,0,0,16,1,Retained,1,25
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,44,3,15,14,0,0,8,1,Retained,2,1
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,3,26,0,0,0,9,1,Retained,1,2
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,3,26,0,0,0,1,4,Lost,1,2
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,10,18,3,0,0,12,1,Retained,1,3
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,8,23,0,0,0,8,1,Retained,1,4
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,8,23,0,0,0,3,4,Lost,1,4
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,6,15,0,0,0,13,1,Retained,1,5
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,6,15,0,0,0,4,4,Lost,1,5
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,5,23,0,0,0,13,1,Retained,1,6
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,12,16,0,0,0,13,1,Retained,1,7
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,12,16,0,0,0,1,4,Lost,1,7
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,46,8,22,0,0,0,15,1,Retained,1,8
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,1,0,38,0,0,4,1,Retained,2,9
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,7,25,10,0,0,3,1,Retained,1,10
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,14,15,2,0,0,8,1,Retained,1,11
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,14,15,2,0,0,1,4,Lost,1,11
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,8,21,0,0,0,11,1,Retained,1,12
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,8,21,0,0,0,1,4,Lost,1,12
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,46,4,23,2,0,0,7,1,Retained,1,13
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,7,16,0,0,0,14,1,Retained,1,14
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,7,16,0,0,0,1,4,Lost,1,14
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,44,6,18,0,0,0,13,1,Retained,1,15
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,44,6,18,0,0,0,1,4,Lost,1,15
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,44,6,18,0,0,0,13,1,Retained,1,16
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,44,6,18,0,0,0,1,4,Lost,1,16
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,46,6,17,0,0,0,16,1,Retained,1,17
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,46,6,17,0,0,0,3,4,Lost,1,17
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,12,11,2,0,0,13,1,Retained,1,18
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,12,11,2,0,0,2,4,Lost,1,18
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,46,10,16,6,0,0,9,1,Retained,1,19
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,15,10,0,0,0,14,1,Retained,1,20
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,15,10,0,0,0,1,4,Lost,1,20
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,42,18,5,0,0,0,10,1,Retained,1,21
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,42,18,5,0,0,0,1,4,Lost,1,21
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,43,17,6,0,0,0,11,1,Retained,1,22
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,8,19,0,0,0,11,1,Retained,1,23
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,44,9,12,2,0,0,16,1,Retained,1,24
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,44,9,12,2,0,0,2,4,Lost,1,24
2012,603,1,710,33468,MASONIC,7/27/2012 8:25,14,1125,13,78,20,20,6,1,710,345631,45,9,7,0,0,0,23,1,Retained,1,25
2012,603,1,710,33468,MASONIC,7/27/2012 13:15,14,1125,13,78,20,20,7,3,710,345631,34,0,0,18,0,0,10,1,Retained,2,1
2012,603,1,710,33468,MASONIC,7/27/2012 13:15,14,1125,13,78,20,20,7,3,710,345631,45,11,12,7,0,0,8,1,Retained,1,2
2012,603,1,710,33468,MASONIC,7/27/2012 13:15,14,1125,13,78,20,20,7,3,710,345631,45,11,12,7,0,0,1,4,Lost,1,2
2012,603,1,710,33468,MASONIC,7/27/2012 13:15,14,1125,13,78,20,20,7,3,710,345631,48,1,15,13,0,0,9,1,Retained,2,3
2012,603,1,710,33468,MASONIC,7/27/2012 13:15,14,1125,13,78,20,20,7,3,710,345631,45,11,17,8,0,0,5,1,Retained,1,4
2012,603,1,710,33468,MASONIC,7/27/2012 13:15,14,1125,13,78,20,20,7,3,710,345631,44,5,17,5,0,0,11,1,Retained,1,5
2012,603,1,710,33468,MASONIC,7/27/2012 13:15,14,1125,13,78,20,20,7,3,710,345631,47,13,14,9,0,0,9,1,Retained,1,6
