Year,Project Code,Trip No,Target Species Code,ADFG Number,Vessel Name,Time First Buoy Onboard,Effort No,Station No,Species Code,G Stat Area,Number of Fish,Discard Status Code,Discard Status
2007,611,1,710,40917,ZOLOTOI,,30,,931,345631,2,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,31,,121,345631,14,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,31,,124,345631,21,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,31,,143,345631,2,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,31,,200,345631,1,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,31,,710,345631,1,02,"Discarded, not marketable"
2007,611,1,710,40917,ZOLOTOI,,31,,710,345631,1,03,"Discarded, too small"
2007,611,1,710,40917,ZOLOTOI,,31,,710,345631,115,05,Tagged and released
2007,611,1,710,40917,ZOLOTOI,,31,,710,345631,13,08,Retained; Bio. sample
2007,611,1,710,40917,ZOLOTOI,,31,,710,345631,5,09,Released; already tagged by ADFG
2007,611,1,710,40917,ZOLOTOI,,32,,121,345631,40,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,32,,124,345631,12,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,32,,200,345631,3,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,32,,710,345631,1,02,"Discarded, not marketable"
2007,611,1,710,40917,ZOLOTOI,,32,,710,345631,1,03,"Discarded, too small"
2007,611,1,710,40917,ZOLOTOI,,32,,710,345631,91,05,Tagged and released
2007,611,1,710,40917,ZOLOTOI,,32,,710,345631,10,08,Retained; Bio. sample
2007,611,1,710,40917,ZOLOTOI,,32,,710,345631,2,09,Released; already tagged by ADFG
2007,611,1,710,40917,ZOLOTOI,,32,,931,345631,1,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,33,,100,345631,7,10,Discarded due to fleas
2007,611,1,710,40917,ZOLOTOI,,33,,121,345631,4,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,33,,124,345631,11,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,33,,200,345631,4,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,33,,710,345631,90,05,Tagged and released
2007,611,1,710,40917,ZOLOTOI,,33,,710,345631,10,08,Retained; Bio. sample
2007,611,1,710,40917,ZOLOTOI,,33,,710,345631,1,09,Released; already tagged by ADFG
2007,611,1,710,40917,ZOLOTOI,,33,,710,345631,1,10,Discarded due to fleas
2007,611,1,710,40917,ZOLOTOI,,34,,121,345631,22,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,34,,124,345631,8,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,34,,200,345631,2,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,34,,710,345631,2,02,"Discarded, not marketable"
2007,611,1,710,40917,ZOLOTOI,,34,,710,345631,4,03,"Discarded, too small"
2007,611,1,710,40917,ZOLOTOI,,34,,710,345631,144,05,Tagged and released
2007,611,1,710,40917,ZOLOTOI,,34,,710,345631,15,08,Retained; Bio. sample
2007,611,1,710,40917,ZOLOTOI,,34,,710,345631,5,09,Released; already tagged by ADFG
2007,611,1,710,40917,ZOLOTOI,,34,,710,345631,2,10,Discarded due to fleas
2007,611,1,710,40917,ZOLOTOI,,34,,923,345631,2,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,35,,100,345631,2,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,35,,121,345631,23,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,35,,124,345631,14,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,35,,143,345631,1,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,35,,200,345631,2,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,35,,710,345631,60,05,Tagged and released
2007,611,1,710,40917,ZOLOTOI,,35,,710,345631,7,08,Retained; Bio. sample
2007,611,1,710,40917,ZOLOTOI,,35,,710,345631,1,09,Released; already tagged by ADFG
2007,611,1,710,40917,ZOLOTOI,,35,,710,345631,3,10,Discarded due to fleas
2007,611,1,710,40917,ZOLOTOI,,35,,899,345631,1,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,35,,923,345631,1,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,36,,121,345631,7,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,36,,124,345631,9,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,36,,143,345631,6,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,36,,152,345631,1,10,Discarded due to fleas
2007,611,1,710,40917,ZOLOTOI,,36,,200,345631,3,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,36,,710,345631,54,05,Tagged and released
2007,611,1,710,40917,ZOLOTOI,,36,,710,345631,6,08,Retained; Bio. sample
2007,611,1,710,40917,ZOLOTOI,,36,,710,345631,1,09,Released; already tagged by ADFG
2007,611,1,710,40917,ZOLOTOI,,36,,923,345631,1,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,37,,121,345631,39,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,37,,124,345631,11,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,37,,152,345631,1,01,Retained
2007,611,1,710,40917,ZOLOTOI,,37,,200,345631,5,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,37,,710,345631,2,03,"Discarded, too small"
2007,611,1,710,40917,ZOLOTOI,,37,,710,345631,83,05,Tagged and released
2007,611,1,710,40917,ZOLOTOI,,37,,710,345631,9,08,Retained; Bio. sample
2007,611,1,710,40917,ZOLOTOI,,37,,710,345631,3,09,Released; already tagged by ADFG
2007,611,1,710,40917,ZOLOTOI,,37,,923,345631,1,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,38,,100,345603,1,10,Discarded due to fleas
2007,611,1,710,40917,ZOLOTOI,,38,,121,345603,9,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,38,,124,345603,4,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,38,,143,345603,2,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,38,,200,345603,3,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,38,,710,345603,129,05,Tagged and released
2007,611,1,710,40917,ZOLOTOI,,38,,710,345603,14,08,Retained; Bio. sample
2007,611,1,710,40917,ZOLOTOI,,38,,710,345603,4,09,Released; already tagged by ADFG
2007,611,1,710,40917,ZOLOTOI,,38,,710,345603,2,10,Discarded due to fleas
2007,611,1,710,40917,ZOLOTOI,,38,,923,345603,1,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,39,,121,345603,10,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,39,,124,345603,3,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,39,,143,345603,2,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,39,,200,345603,6,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,39,,710,345603,53,05,Tagged and released
2007,611,1,710,40917,ZOLOTOI,,39,,710,345603,6,08,Retained; Bio. sample
2007,611,1,710,40917,ZOLOTOI,,39,,710,345603,1,09,Released; already tagged by ADFG
2007,611,1,710,40917,ZOLOTOI,,39,,710,345603,1,10,Discarded due to fleas
2007,611,1,710,40917,ZOLOTOI,,40,,100,345603,1,10,Discarded due to fleas
2007,611,1,710,40917,ZOLOTOI,,40,,121,345603,3,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,40,,124,345603,4,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,40,,143,345603,4,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,40,,152,345603,1,10,Discarded due to fleas
2007,611,1,710,40917,ZOLOTOI,,40,,200,345603,1,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,40,,710,345603,1,02,"Discarded, not marketable"
2007,611,1,710,40917,ZOLOTOI,,40,,710,345603,4,03,"Discarded, too small"
2007,611,1,710,40917,ZOLOTOI,,40,,710,345603,242,05,Tagged and released
2007,611,1,710,40917,ZOLOTOI,,40,,710,345603,25,08,Retained; Bio. sample
2007,611,1,710,40917,ZOLOTOI,,40,,710,345603,6,09,Released; already tagged by ADFG
2007,611,1,710,40917,ZOLOTOI,,41,,121,345631,6,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,41,,124,345631,5,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,41,,143,345631,3,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,41,,200,345631,5,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,41,,710,345631,110,05,Tagged and released
2007,611,1,710,40917,ZOLOTOI,,41,,710,345631,12,08,Retained; Bio. sample
2007,611,1,710,40917,ZOLOTOI,,41,,710,345631,2,09,Released; already tagged by ADFG
2007,611,1,710,40917,ZOLOTOI,,41,,870,345631,1,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,42,,100,345603,1,10,Discarded due to fleas
2007,611,1,710,40917,ZOLOTOI,,42,,121,345603,3,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,42,,124,345603,7,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,42,,200,345603,2,00,Unknown
2007,611,1,710,40917,ZOLOTOI,,42,,710,345603,5,02,"Discarded, not marketable"
2007,611,1,710,40917,ZOLOTOI,,42,,710,345603,1,03,"Discarded, too small"
2007,611,1,710,40917,ZOLOTOI,,42,,710,345603,237,05,Tagged and released
2007,611,1,710,40917,ZOLOTOI,,42,,710,345603,25,08,Retained; Bio. sample
2007,611,1,710,40917,ZOLOTOI,,42,,710,345603,3,09,Released; already tagged by ADFG
2007,611,1,710,40917,ZOLOTOI,,42,,710,345603,2,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,1,,100,345701,1,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,1,,121,345701,13,00,Unknown
2008,611,1,710,,ZOLOTOI,,1,,200,345701,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,1,,710,345701,220,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,1,,710,345701,21,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,1,,710,345701,7,09,Released; already tagged by ADFG
2008,611,1,710,,ZOLOTOI,,2,,100,345731,2,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,2,,121,345731,17,00,Unknown
2008,611,1,710,,ZOLOTOI,,2,,124,345731,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,2,,151,345731,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,2,,200,345731,5,00,Unknown
2008,611,1,710,,ZOLOTOI,,2,,692,345731,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,2,,710,345731,96,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,2,,710,345731,10,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,2,,710,345731,14,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,3,,100,345731,2,00,Unknown
2008,611,1,710,,ZOLOTOI,,3,,121,345731,14,00,Unknown
2008,611,1,710,,ZOLOTOI,,3,,151,345731,9,01,Retained
2008,611,1,710,,ZOLOTOI,,3,,152,345731,1,01,Retained
2008,611,1,710,,ZOLOTOI,,3,,153,345731,3,01,Retained
2008,611,1,710,,ZOLOTOI,,3,,200,345731,7,00,Unknown
2008,611,1,710,,ZOLOTOI,,3,,692,345731,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,3,,710,345731,63,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,3,,710,345731,6,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,3,,710,345731,1,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,4,,121,345731,8,00,Unknown
2008,611,1,710,,ZOLOTOI,,4,,124,345731,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,4,,710,345731,220,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,4,,710,345731,21,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,4,,710,345731,3,09,Released; already tagged by ADFG
2008,611,1,710,,ZOLOTOI,,4,,710,345731,19,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,5,,121,345803,13,00,Unknown
2008,611,1,710,,ZOLOTOI,,5,,143,345803,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,5,,200,345803,4,00,Unknown
2008,611,1,710,,ZOLOTOI,,5,,710,345803,119,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,5,,710,345803,13,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,5,,710,345803,6,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,6,,121,345803,9,00,Unknown
2008,611,1,710,,ZOLOTOI,,6,,124,345803,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,6,,200,345803,3,00,Unknown
2008,611,1,710,,ZOLOTOI,,6,,700,345803,2,00,Unknown
2008,611,1,710,,ZOLOTOI,,6,,710,345803,103,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,6,,710,345803,10,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,6,,710,345803,8,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,7,,100,345803,7,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,7,,121,345803,10,00,Unknown
2008,611,1,710,,ZOLOTOI,,7,,124,345803,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,7,,200,345803,4,00,Unknown
2008,611,1,710,,ZOLOTOI,,7,,710,345803,131,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,7,,710,345803,15,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,7,,710,345803,3,09,Released; already tagged by ADFG
2008,611,1,710,,ZOLOTOI,,7,,710,345803,23,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,8,,100,345731,2,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,8,,121,345731,7,00,Unknown
2008,611,1,710,,ZOLOTOI,,8,,124,345731,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,8,,143,345731,2,00,Unknown
2008,611,1,710,,ZOLOTOI,,8,,151,345731,3,00,Unknown
2008,611,1,710,,ZOLOTOI,,8,,152,345731,2,00,Unknown
2008,611,1,710,,ZOLOTOI,,8,,200,345731,5,00,Unknown
2008,611,1,710,,ZOLOTOI,,8,,710,345731,1,02,"Discarded, not marketable"
2008,611,1,710,,ZOLOTOI,,8,,710,345731,118,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,8,,710,345731,11,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,8,,710,345731,1,09,Released; already tagged by ADFG
2008,611,1,710,,ZOLOTOI,,8,,710,345731,4,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,9,,100,345731,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,9,,121,345731,15,00,Unknown
2008,611,1,710,,ZOLOTOI,,9,,124,345731,6,00,Unknown
2008,611,1,710,,ZOLOTOI,,9,,143,345731,5,00,Unknown
2008,611,1,710,,ZOLOTOI,,9,,200,345731,5,00,Unknown
2008,611,1,710,,ZOLOTOI,,9,,710,345731,105,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,9,,710,345731,11,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,9,,710,345731,3,09,Released; already tagged by ADFG
2008,611,1,710,,ZOLOTOI,,9,,710,345731,3,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,10,,100,345701,3,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,10,,121,345701,10,00,Unknown
2008,611,1,710,,ZOLOTOI,,10,,124,345701,40,00,Unknown
2008,611,1,710,,ZOLOTOI,,10,,143,345701,5,00,Unknown
2008,611,1,710,,ZOLOTOI,,10,,200,345701,3,00,Unknown
2008,611,1,710,,ZOLOTOI,,10,,710,345701,91,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,10,,710,345701,9,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,10,,710,345701,2,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,11,,100,345731,3,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,11,,121,345731,3,00,Unknown
2008,611,1,710,,ZOLOTOI,,11,,124,345731,6,00,Unknown
2008,611,1,710,,ZOLOTOI,,11,,143,345731,3,00,Unknown
2008,611,1,710,,ZOLOTOI,,11,,200,345731,5,00,Unknown
2008,611,1,710,,ZOLOTOI,,11,,710,345731,58,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,11,,710,345731,7,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,11,,710,345731,1,09,Released; already tagged by ADFG
2008,611,1,710,,ZOLOTOI,,11,,710,345731,8,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,11,,899,345731,4,00,Unknown
2008,611,1,710,,ZOLOTOI,,12,,100,345701,3,00,Unknown
2008,611,1,710,,ZOLOTOI,,12,,121,345701,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,12,,124,345701,3,00,Unknown
2008,611,1,710,,ZOLOTOI,,12,,143,345701,3,00,Unknown
2008,611,1,710,,ZOLOTOI,,12,,200,345701,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,12,,710,345701,153,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,12,,710,345701,16,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,12,,710,345701,1,09,Released; already tagged by ADFG
2008,611,1,710,,ZOLOTOI,,12,,710,345701,12,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,13,,100,345701,5,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,13,,121,345701,3,00,Unknown
2008,611,1,710,,ZOLOTOI,,13,,124,345701,20,00,Unknown
2008,611,1,710,,ZOLOTOI,,13,,200,345701,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,13,,710,345701,1,02,"Discarded, not marketable"
2008,611,1,710,,ZOLOTOI,,13,,710,345701,109,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,13,,710,345701,11,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,13,,710,345701,3,09,Released; already tagged by ADFG
2008,611,1,710,,ZOLOTOI,,13,,710,345701,2,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,13,,923,345701,2,00,Unknown
2008,611,1,710,,ZOLOTOI,,14,,100,345701,1,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,14,,121,345701,7,00,Unknown
2008,611,1,710,,ZOLOTOI,,14,,124,345701,34,00,Unknown
2008,611,1,710,,ZOLOTOI,,14,,143,345701,3,00,Unknown
2008,611,1,710,,ZOLOTOI,,14,,200,345701,2,00,Unknown
2008,611,1,710,,ZOLOTOI,,14,,710,345701,105,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,14,,710,345701,10,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,14,,710,345701,2,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,15,,100,345701,3,00,Unknown
2008,611,1,710,,ZOLOTOI,,15,,121,345701,16,00,Unknown
2008,611,1,710,,ZOLOTOI,,15,,124,345701,2,00,Unknown
2008,611,1,710,,ZOLOTOI,,15,,200,345701,5,00,Unknown
2008,611,1,710,,ZOLOTOI,,15,,710,345701,310,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,15,,710,345701,30,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,15,,710,345701,6,09,Released; already tagged by ADFG
2008,611,1,710,,ZOLOTOI,,15,,710,345701,4,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,16,,100,345701,3,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,16,,121,345701,20,00,Unknown
2008,611,1,710,,ZOLOTOI,,16,,124,345701,60,00,Unknown
2008,611,1,710,,ZOLOTOI,,16,,143,345701,6,00,Unknown
2008,611,1,710,,ZOLOTOI,,16,,200,345701,5,00,Unknown
2008,611,1,710,,ZOLOTOI,,16,,710,345701,185,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,16,,710,345701,17,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,16,,710,345701,2,09,Released; already tagged by ADFG
2008,611,1,710,,ZOLOTOI,,16,,710,345701,2,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,17,,121,345701,9,00,Unknown
2008,611,1,710,,ZOLOTOI,,17,,124,345701,27,00,Unknown
2008,611,1,710,,ZOLOTOI,,17,,200,345701,3,00,Unknown
2008,611,1,710,,ZOLOTOI,,17,,710,345701,2,02,"Discarded, not marketable"
2008,611,1,710,,ZOLOTOI,,17,,710,345701,305,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,17,,710,345701,29,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,17,,710,345701,4,09,Released; already tagged by ADFG
2008,611,1,710,,ZOLOTOI,,17,,710,345701,1,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,17,,710,345701,1,13, Retained; other agency tag
2008,611,1,710,,ZOLOTOI,,17,,923,345701,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,18,,121,345701,17,00,Unknown
2008,611,1,710,,ZOLOTOI,,18,,124,345701,42,00,Unknown
2008,611,1,710,,ZOLOTOI,,18,,143,345701,3,00,Unknown
2008,611,1,710,,ZOLOTOI,,18,,200,345701,5,00,Unknown
2008,611,1,710,,ZOLOTOI,,18,,710,345701,1,02,"Discarded, not marketable"
2008,611,1,710,,ZOLOTOI,,18,,710,345701,198,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,18,,710,345701,19,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,18,,710,345701,5,09,Released; already tagged by ADFG
2008,611,1,710,,ZOLOTOI,,18,,710,345701,3,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,19,,100,345701,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,19,,121,345701,18,00,Unknown
2008,611,1,710,,ZOLOTOI,,19,,124,345701,30,00,Unknown
2008,611,1,710,,ZOLOTOI,,19,,143,345701,3,00,Unknown
2008,611,1,710,,ZOLOTOI,,19,,200,345701,6,00,Unknown
2008,611,1,710,,ZOLOTOI,,19,,710,345701,122,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,19,,710,345701,11,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,19,,710,345701,3,09,Released; already tagged by ADFG
2008,611,1,710,,ZOLOTOI,,19,,710,345701,2,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,19,,923,345701,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,20,,100,345631,1,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,20,,121,345631,15,00,Unknown
2008,611,1,710,,ZOLOTOI,,20,,124,345631,21,00,Unknown
2008,611,1,710,,ZOLOTOI,,20,,200,345631,6,00,Unknown
2008,611,1,710,,ZOLOTOI,,20,,710,345631,227,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,20,,710,345631,22,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,20,,710,345631,5,09,Released; already tagged by ADFG
2008,611,1,710,,ZOLOTOI,,20,,710,345631,1,10,Discarded due to fleas
2008,611,1,710,,ZOLOTOI,,20,,899,345631,2,00,Unknown
2008,611,1,710,,ZOLOTOI,,21,,110,345702,2,00,Unknown
2008,611,1,710,,ZOLOTOI,,21,,121,345702,23,00,Unknown
2008,611,1,710,,ZOLOTOI,,21,,124,345702,3,00,Unknown
2008,611,1,710,,ZOLOTOI,,21,,151,345702,2,00,Unknown
2008,611,1,710,,ZOLOTOI,,21,,151,345702,14,01,Retained
2008,611,1,710,,ZOLOTOI,,21,,153,345702,2,01,Retained
2008,611,1,710,,ZOLOTOI,,21,,154,345702,1,01,Retained
2008,611,1,710,,ZOLOTOI,,21,,200,345702,20,00,Unknown
2008,611,1,710,,ZOLOTOI,,21,,710,345702,7,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,21,,710,345702,1,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,21,,714,345702,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,21,,923,345702,13,00,Unknown
2008,611,1,710,,ZOLOTOI,,22,,121,345702,49,00,Unknown
2008,611,1,710,,ZOLOTOI,,22,,143,345702,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,22,,151,345702,8,01,Retained
2008,611,1,710,,ZOLOTOI,,22,,152,345702,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,22,,200,345702,39,00,Unknown
2008,611,1,710,,ZOLOTOI,,22,,710,345702,14,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,22,,710,345702,2,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,22,,923,345702,5,00,Unknown
2008,611,1,710,,ZOLOTOI,,23,,121,335701,121,00,Unknown
2008,611,1,710,,ZOLOTOI,,23,,143,335701,2,00,Unknown
2008,611,1,710,,ZOLOTOI,,23,,151,335701,4,01,Retained
2008,611,1,710,,ZOLOTOI,,23,,153,335701,1,01,Retained
2008,611,1,710,,ZOLOTOI,,23,,200,335701,107,00,Unknown
2008,611,1,710,,ZOLOTOI,,23,,710,335701,54,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,23,,710,335701,5,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,23,,923,335701,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,24,,121,335701,75,00,Unknown
2008,611,1,710,,ZOLOTOI,,24,,124,335701,2,00,Unknown
2008,611,1,710,,ZOLOTOI,,24,,151,335701,18,00,Unknown
2008,611,1,710,,ZOLOTOI,,24,,152,335701,2,00,Unknown
2008,611,1,710,,ZOLOTOI,,24,,200,335701,53,00,Unknown
2008,611,1,710,,ZOLOTOI,,24,,710,335701,61,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,24,,710,335701,6,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,24,,710,335701,1,09,Released; already tagged by ADFG
2008,611,1,710,,ZOLOTOI,,24,,923,335701,12,00,Unknown
2008,611,1,710,,ZOLOTOI,,24,,931,335701,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,25,,121,345702,81,00,Unknown
2008,611,1,710,,ZOLOTOI,,25,,124,345702,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,25,,143,345702,2,00,Unknown
2008,611,1,710,,ZOLOTOI,,25,,151,345702,19,01,Retained
2008,611,1,710,,ZOLOTOI,,25,,153,345702,1,01,Retained
2008,611,1,710,,ZOLOTOI,,25,,200,345702,12,00,Unknown
2008,611,1,710,,ZOLOTOI,,25,,710,345702,21,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,25,,710,345702,2,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,25,,923,345702,57,00,Unknown
2008,611,1,710,,ZOLOTOI,,26,,121,345702,33,00,Unknown
2008,611,1,710,,ZOLOTOI,,26,,143,345702,1,00,Unknown
2008,611,1,710,,ZOLOTOI,,26,,151,345702,11,01,Retained
2008,611,1,710,,ZOLOTOI,,26,,200,345702,10,00,Unknown
2008,611,1,710,,ZOLOTOI,,26,,710,345702,27,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,26,,710,345702,3,08,Retained; Bio. sample
2008,611,1,710,,ZOLOTOI,,26,,710,345702,2,09,Released; already tagged by ADFG
2008,611,1,710,,ZOLOTOI,,26,,923,345702,36,00,Unknown
2008,611,1,710,,ZOLOTOI,,27,,121,345701,17,00,Unknown
2008,611,1,710,,ZOLOTOI,,27,,124,345701,12,00,Unknown
2008,611,1,710,,ZOLOTOI,,27,,143,345701,4,00,Unknown
2008,611,1,710,,ZOLOTOI,,27,,200,345701,3,00,Unknown
2008,611,1,710,,ZOLOTOI,,27,,710,345701,74,05,Tagged and released
2008,611,1,710,,ZOLOTOI,,27,,710,345701,7,08,Retained; Bio. sample
