year,Mgmt_area,Project_cde,trip_no,Adfg,Vessel,date,julian_day,Stat,Spp_cde,set,start_lat,start_lon,end_lat,end_lon,depth,length,weight,age,Sex,Maturity,age_type_code,age_readability,tag_no,discard_status,release_condition_cde
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-092551,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-092552,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-092553,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-092554,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,T-092555,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,T-092556,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,T-092557,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-092558,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,T-092559,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,T-092560,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,T-092561,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-092562,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-092563,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-092564,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,T-092565,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,T-092566,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-092567,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,T-092568,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-092569,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-092570,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,T-092571,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-092572,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-092573,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-092574,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-092575,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,T-092576,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,T-092577,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-092578,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-092579,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-092580,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-092581,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-092582,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-092583,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,T-092584,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-092585,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-092586,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-092587,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-092588,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-092589,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-092590,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-092591,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-092592,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-092593,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,T-092594,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-092595,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,T-092596,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,T-092597,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-092598,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-092599,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,T-092600,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-092601,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-092602,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-092603,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,T-092604,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-092605,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,T-092606,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-092607,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,T-092608,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,T-092609,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-092610,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-092611,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-092612,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-092613,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-092614,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,T-092615,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,T-092616,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-092617,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-092619,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-092620,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-092621,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-092622,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,T-092623,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-092624,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-092625,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-092627,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,T-092628,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-092629,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-092632,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-092633,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-092642,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-092646,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-092647,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-092648,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,T-092649,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,T-092650,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,T-092652,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-092653,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-092654,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-,"Discarded, not marketable",08
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-,"Discarded, not marketable",08
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-,"Discarded, not marketable",04
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,T-,"Discarded, not marketable",04
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-,"Discarded, not marketable",04
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,T-,"Discarded, not marketable",04
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-,"Discarded, not marketable",04
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,T-,"Discarded, not marketable",04
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,T-,Lost,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-,Lost,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,T-,Mortality retained,05
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T-,Lost,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T-,Lost,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T-,Lost,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,4,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-,Released; already tagged by ADFG,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,61,2.5100000000000002,NA,NA,NA,NA,NA,T-092655,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,64,3.1,NA,NA,NA,NA,NA,T-092656,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,67,3.54,NA,NA,NA,NA,NA,T-092657,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,51,1.44,NA,NA,NA,NA,NA,T-092658,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,45,1.07,NA,NA,NA,NA,NA,T-092659,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,56,2.2,NA,NA,NA,NA,NA,T-092660,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,50,1.45,NA,NA,NA,NA,NA,T-092661,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,51,1.44,NA,NA,NA,NA,NA,T-092662,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,53,1.74,NA,NA,NA,NA,NA,T-092663,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,60,2.45,NA,NA,NA,NA,NA,T-092664,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,51,1.46,NA,NA,NA,NA,NA,T-092665,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,57,2.09,NA,NA,NA,NA,NA,T-092666,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,47,1.1300000000000001,NA,NA,NA,NA,NA,T-092667,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-092668,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-092669,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,T-092670,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,49,1.27,NA,NA,NA,NA,NA,T-092671,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,58,2.42,NA,NA,NA,NA,NA,T-092672,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,57,2,NA,NA,NA,NA,NA,T-092673,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-092675,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-092677,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,45,1.06,NA,NA,NA,NA,NA,T-092678,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-092679,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,T-092680,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-092681,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-092682,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,48,1.18,NA,NA,NA,NA,NA,T-092683,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,T-092684,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-092685,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,T-092686,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,63,2.7600000000000002,NA,NA,NA,NA,NA,T-092687,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-092688,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-092689,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-092690,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-092691,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-092692,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-092693,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-092694,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,T-092695,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,T-092696,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-092697,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-092698,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-092699,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-092700,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,61,2.14,NA,NA,NA,NA,NA,T-092701,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-092702,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-092703,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,T-092704,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,T-092705,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,T-092706,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,61,2.46,NA,NA,NA,NA,NA,T-092707,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-092709,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-092711,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-092712,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-092714,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,T-092715,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,T-092716,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,T-092717,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-092718,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-092719,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-092720,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-092721,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,T-092722,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-092723,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,T-092724,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,5,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,T-092725,Tagged and released,01
