Source,Sex,year,age,n,proportion,N_year,N,weight,proportion_scaled,Age
LL fishery,Female,1998,27,0,0,NA,NA,NA,NA,27
LL fishery,Female,1998,28,0,0,NA,NA,NA,NA,28
LL fishery,Female,1998,29,0,0,NA,NA,NA,NA,29
LL fishery,Female,1998,30,0,0,NA,NA,NA,NA,30
LL fishery,Female,1998,31,0,0,NA,NA,NA,NA,31
LL fishery,Female,1998,32,0,0,NA,NA,NA,NA,32
LL fishery,Female,1998,33,0,0,NA,NA,NA,NA,33
LL fishery,Female,1998,34,0,0,NA,NA,NA,NA,34
LL fishery,Female,1998,35,0,0,NA,NA,NA,NA,35
LL fishery,Female,1998,36,0,0,NA,NA,NA,NA,36
LL fishery,Female,1998,37,0,0,NA,NA,NA,NA,37
LL fishery,Female,1998,38,0,0,NA,NA,NA,NA,38
LL fishery,Female,1998,39,0,0,NA,NA,NA,NA,39
LL fishery,Female,1998,40,0,0,NA,NA,NA,NA,40
LL fishery,Female,1998,41,0,0,NA,NA,NA,NA,41
LL fishery,Female,1998,42,0,0,NA,NA,NA,NA,42
LL fishery,Female,1999,2,0,0,NA,NA,NA,NA,2
LL fishery,Female,1999,3,0,0,NA,NA,NA,NA,3
LL fishery,Female,1999,4,0,0,NA,NA,NA,NA,4
LL fishery,Female,1999,5,0,0,NA,NA,NA,NA,5
LL fishery,Female,1999,6,0,0,NA,NA,NA,NA,6
LL fishery,Female,1999,7,0,0,NA,NA,NA,NA,7
LL fishery,Female,1999,8,0,0,NA,NA,NA,NA,8
LL fishery,Female,1999,9,0,0,NA,NA,NA,NA,9
LL fishery,Female,1999,10,0,0,NA,NA,NA,NA,10
LL fishery,Female,1999,11,0,0,NA,NA,NA,NA,11
LL fishery,Female,1999,12,0,0,NA,NA,NA,NA,12
LL fishery,Female,1999,13,0,0,NA,NA,NA,NA,13
LL fishery,Female,1999,14,0,0,NA,NA,NA,NA,14
LL fishery,Female,1999,15,0,0,NA,NA,NA,NA,15
LL fishery,Female,1999,16,0,0,NA,NA,NA,NA,16
LL fishery,Female,1999,17,0,0,NA,NA,NA,NA,17
LL fishery,Female,1999,18,0,0,NA,NA,NA,NA,18
LL fishery,Female,1999,19,0,0,NA,NA,NA,NA,19
LL fishery,Female,1999,20,0,0,NA,NA,NA,NA,20
LL fishery,Female,1999,21,0,0,NA,NA,NA,NA,21
LL fishery,Female,1999,22,0,0,NA,NA,NA,NA,22
LL fishery,Female,1999,23,0,0,NA,NA,NA,NA,23
LL fishery,Female,1999,24,0,0,NA,NA,NA,NA,24
LL fishery,Female,1999,25,0,0,NA,NA,NA,NA,25
LL fishery,Female,1999,26,0,0,NA,NA,NA,NA,26
LL fishery,Female,1999,27,0,0,NA,NA,NA,NA,27
LL fishery,Female,1999,28,0,0,NA,NA,NA,NA,28
LL fishery,Female,1999,29,0,0,NA,NA,NA,NA,29
LL fishery,Female,1999,30,0,0,NA,NA,NA,NA,30
LL fishery,Female,1999,31,0,0,NA,NA,NA,NA,31
LL fishery,Female,1999,32,0,0,NA,NA,NA,NA,32
LL fishery,Female,1999,33,0,0,NA,NA,NA,NA,33
LL fishery,Female,1999,34,0,0,NA,NA,NA,NA,34
LL fishery,Female,1999,35,0,0,NA,NA,NA,NA,35
LL fishery,Female,1999,36,0,0,NA,NA,NA,NA,36
LL fishery,Female,1999,37,0,0,NA,NA,NA,NA,37
LL fishery,Female,1999,38,0,0,NA,NA,NA,NA,38
LL fishery,Female,1999,39,0,0,NA,NA,NA,NA,39
LL fishery,Female,1999,40,0,0,NA,NA,NA,NA,40
LL fishery,Female,1999,41,0,0,NA,NA,NA,NA,41
LL fishery,Female,1999,42,0,0,NA,NA,NA,NA,42
LL fishery,Female,2e3,2,0,0,NA,NA,NA,NA,2
LL fishery,Female,2e3,3,0,0,NA,NA,NA,NA,3
LL fishery,Female,2e3,4,0,0,NA,NA,NA,NA,4
LL fishery,Female,2e3,5,0,0,NA,NA,NA,NA,5
LL fishery,Female,2e3,6,0,0,NA,NA,NA,NA,6
LL fishery,Female,2e3,7,0,0,NA,NA,NA,NA,7
LL fishery,Female,2e3,8,0,0,NA,NA,NA,NA,8
LL fishery,Female,2e3,9,0,0,NA,NA,NA,NA,9
LL fishery,Female,2e3,10,0,0,NA,NA,NA,NA,10
LL fishery,Female,2e3,11,0,0,NA,NA,NA,NA,11
LL fishery,Female,2e3,12,0,0,NA,NA,NA,NA,12
LL fishery,Female,2e3,13,0,0,NA,NA,NA,NA,13
LL fishery,Female,2e3,14,0,0,NA,NA,NA,NA,14
LL fishery,Female,2e3,15,0,0,NA,NA,NA,NA,15
LL fishery,Female,2e3,16,0,0,NA,NA,NA,NA,16
LL fishery,Female,2e3,17,0,0,NA,NA,NA,NA,17
LL fishery,Female,2e3,18,0,0,NA,NA,NA,NA,18
LL fishery,Female,2e3,19,0,0,NA,NA,NA,NA,19
LL fishery,Female,2e3,20,0,0,NA,NA,NA,NA,20
LL fishery,Female,2e3,21,0,0,NA,NA,NA,NA,21
LL fishery,Female,2e3,22,0,0,NA,NA,NA,NA,22
LL fishery,Female,2e3,23,0,0,NA,NA,NA,NA,23
LL fishery,Female,2e3,24,0,0,NA,NA,NA,NA,24
LL fishery,Female,2e3,25,0,0,NA,NA,NA,NA,25
LL fishery,Female,2e3,26,0,0,NA,NA,NA,NA,26
LL fishery,Female,2e3,27,0,0,NA,NA,NA,NA,27
LL fishery,Female,2e3,28,0,0,NA,NA,NA,NA,28
LL fishery,Female,2e3,29,0,0,NA,NA,NA,NA,29
LL fishery,Female,2e3,30,0,0,NA,NA,NA,NA,30
LL fishery,Female,2e3,31,0,0,NA,NA,NA,NA,31
LL fishery,Female,2e3,32,0,0,NA,NA,NA,NA,32
LL fishery,Female,2e3,33,0,0,NA,NA,NA,NA,33
LL fishery,Female,2e3,34,0,0,NA,NA,NA,NA,34
LL fishery,Female,2e3,35,0,0,NA,NA,NA,NA,35
LL fishery,Female,2e3,36,0,0,NA,NA,NA,NA,36
LL fishery,Female,2e3,37,0,0,NA,NA,NA,NA,37
LL fishery,Female,2e3,38,0,0,NA,NA,NA,NA,38
LL fishery,Female,2e3,39,0,0,NA,NA,NA,NA,39
LL fishery,Female,2e3,40,0,0,NA,NA,NA,NA,40
LL fishery,Female,2e3,41,0,0,NA,NA,NA,NA,41
LL fishery,Female,2e3,42,0,0,NA,NA,NA,NA,42
LL fishery,Female,2001,2,0,0,NA,NA,NA,NA,2
LL fishery,Female,2001,3,0,0,NA,NA,NA,NA,3
LL fishery,Female,2001,4,0,0,NA,NA,NA,NA,4
LL fishery,Female,2001,5,0,0,NA,NA,NA,NA,5
LL fishery,Female,2001,6,0,0,NA,NA,NA,NA,6
LL fishery,Female,2001,7,0,0,NA,NA,NA,NA,7
LL fishery,Female,2001,8,0,0,NA,NA,NA,NA,8
LL fishery,Female,2001,9,0,0,NA,NA,NA,NA,9
LL fishery,Female,2001,10,0,0,NA,NA,NA,NA,10
LL fishery,Female,2001,11,0,0,NA,NA,NA,NA,11
LL fishery,Female,2001,12,0,0,NA,NA,NA,NA,12
LL fishery,Female,2001,13,0,0,NA,NA,NA,NA,13
LL fishery,Female,2001,14,0,0,NA,NA,NA,NA,14
LL fishery,Female,2001,15,0,0,NA,NA,NA,NA,15
LL fishery,Female,2001,16,0,0,NA,NA,NA,NA,16
LL fishery,Female,2001,17,0,0,NA,NA,NA,NA,17
LL fishery,Female,2001,18,0,0,NA,NA,NA,NA,18
LL fishery,Female,2001,19,0,0,NA,NA,NA,NA,19
LL fishery,Female,2001,20,0,0,NA,NA,NA,NA,20
LL fishery,Female,2001,21,0,0,NA,NA,NA,NA,21
LL fishery,Female,2001,22,0,0,NA,NA,NA,NA,22
LL fishery,Female,2001,23,0,0,NA,NA,NA,NA,23
LL fishery,Female,2001,24,0,0,NA,NA,NA,NA,24
LL fishery,Female,2001,25,0,0,NA,NA,NA,NA,25
LL fishery,Female,2001,26,0,0,NA,NA,NA,NA,26
LL fishery,Female,2001,27,0,0,NA,NA,NA,NA,27
LL fishery,Female,2001,28,0,0,NA,NA,NA,NA,28
LL fishery,Female,2001,29,0,0,NA,NA,NA,NA,29
LL fishery,Female,2001,30,0,0,NA,NA,NA,NA,30
LL fishery,Female,2001,31,0,0,NA,NA,NA,NA,31
LL fishery,Female,2001,32,0,0,NA,NA,NA,NA,32
LL fishery,Female,2001,33,0,0,NA,NA,NA,NA,33
LL fishery,Female,2001,34,0,0,NA,NA,NA,NA,34
LL fishery,Female,2001,35,0,0,NA,NA,NA,NA,35
LL fishery,Female,2001,36,0,0,NA,NA,NA,NA,36
LL fishery,Female,2001,37,0,0,NA,NA,NA,NA,37
LL fishery,Female,2001,38,0,0,NA,NA,NA,NA,38
LL fishery,Female,2001,39,0,0,NA,NA,NA,NA,39
LL fishery,Female,2001,40,0,0,NA,NA,NA,NA,40
LL fishery,Female,2001,41,0,0,NA,NA,NA,NA,41
LL fishery,Female,2001,42,0,0,NA,NA,NA,NA,42
LL fishery,Female,2002,2,1,8e-4,1267,15973,0.07932135478620171,6.345708382896138e-5,2
LL fishery,Female,2002,3,3,0.0024,1267,15973,0.07932135478620171,1.903712514868841e-4,3
LL fishery,Female,2002,4,16,0.0126,1267,15973,0.07932135478620171,9.994490703061417e-4,4
LL fishery,Female,2002,5,48,0.0379,1267,15973,0.07932135478620171,0.0030062793463970453,5
LL fishery,Female,2002,6,89,0.0702,1267,15973,0.07932135478620171,0.00556835910599136,6
LL fishery,Female,2002,7,120,0.0947,1267,15973,0.07932135478620171,0.007511732298253302,7
LL fishery,Female,2002,8,118,0.0931,1267,15973,0.07932135478620171,0.00738481813059538,8
LL fishery,Female,2002,9,125,0.0987,1267,15973,0.07932135478620171,0.007829017717398109,9
LL fishery,Female,2002,10,95,0.075,1267,15973,0.07932135478620171,0.005949101608965128,10
LL fishery,Female,2002,11,69,0.0545,1267,15973,0.07932135478620171,0.004323013835847993,11
LL fishery,Female,2002,12,60,0.0474,1267,15973,0.07932135478620171,0.003759832216865961,12
LL fishery,Female,2002,13,64,0.0505,1267,15973,0.07932135478620171,0.004005728416703187,13
LL fishery,Female,2002,14,30,0.0237,1267,15973,0.07932135478620171,0.0018799161084329804,14
LL fishery,Female,2002,15,28,0.0221,1267,15973,0.07932135478620171,0.001753001940775058,15
LL fishery,Female,2002,16,17,0.0134,1267,15973,0.07932135478620171,0.0010629061541351029,16
LL fishery,Female,2002,17,46,0.0363,1267,15973,0.07932135478620171,0.002879365178739122,17
LL fishery,Female,2002,18,23,0.0182,1267,15973,0.07932135478620171,0.0014436486571088713,18
LL fishery,Female,2002,19,24,0.0189,1267,15973,0.07932135478620171,0.0014991736054592124,19
LL fishery,Female,2002,20,19,0.015,1267,15973,0.07932135478620171,0.0011898203217930257,20
LL fishery,Female,2002,21,14,0.011,1267,15973,0.07932135478620171,8.725349026482188e-4,21
LL fishery,Female,2002,22,13,0.0103,1267,15973,0.07932135478620171,8.170099542978776e-4,22
LL fishery,Female,2002,23,31,0.0245,1267,15973,0.07932135478620171,0.001943373192261942,23
LL fishery,Female,2002,24,23,0.0182,1267,15973,0.07932135478620171,0.0014436486571088713,24
LL fishery,Female,2002,25,27,0.0213,1267,15973,0.07932135478620171,0.0016895448569460964,25
LL fishery,Female,2002,26,20,0.0158,1267,15973,0.07932135478620171,0.001253277405621987,26
LL fishery,Female,2002,27,22,0.0174,1267,15973,0.07932135478620171,0.0013801915732799097,27
LL fishery,Female,2002,28,20,0.0158,1267,15973,0.07932135478620171,0.001253277405621987,28
LL fishery,Female,2002,29,15,0.0118,1267,15973,0.07932135478620171,9.359919864771802e-4,29
LL fishery,Female,2002,30,8,0.0063,1267,15973,0.07932135478620171,4.997245351530708e-4,30
LL fishery,Female,2002,31,8,0.0063,1267,15973,0.07932135478620171,4.997245351530708e-4,31
LL fishery,Female,2002,32,7,0.0055,1267,15973,0.07932135478620171,4.362674513241094e-4,32
LL fishery,Female,2002,33,8,0.0063,1267,15973,0.07932135478620171,4.997245351530708e-4,33
LL fishery,Female,2002,34,10,0.0079,1267,15973,0.07932135478620171,6.266387028109935e-4,34
LL fishery,Female,2002,35,7,0.0055,1267,15973,0.07932135478620171,4.362674513241094e-4,35
LL fishery,Female,2002,36,3,0.0024,1267,15973,0.07932135478620171,1.903712514868841e-4,36
LL fishery,Female,2002,37,2,0.0016,1267,15973,0.07932135478620171,1.2691416765792275e-4,37
LL fishery,Female,2002,38,4,0.0032,1267,15973,0.07932135478620171,2.538283353158455e-4,38
LL fishery,Female,2002,39,2,0.0016,1267,15973,0.07932135478620171,1.2691416765792275e-4,39
LL fishery,Female,2002,40,3,0.0024,1267,15973,0.07932135478620171,1.903712514868841e-4,40
LL fishery,Female,2002,41,1,8e-4,1267,15973,0.07932135478620171,6.345708382896138e-5,41
LL fishery,Female,2002,42,24,0.0189,1267,15973,0.07932135478620171,0.0014991736054592124,42
LL fishery,Female,2003,2,0,0,NA,NA,NA,NA,2
LL fishery,Female,2003,3,3,0.0029,1029,15973,0.06442121079321354,1.8682151130031927e-4,3
LL fishery,Female,2003,4,10,0.0097,1029,15973,0.06442121079321354,6.248857446941714e-4,4
LL fishery,Female,2003,5,74,0.0719,1029,15973,0.06442121079321354,0.0046318850560320545,5
LL fishery,Female,2003,6,100,0.0972,1029,15973,0.06442121079321354,0.006261741689100356,6
LL fishery,Female,2003,7,169,0.1642,1029,15973,0.06442121079321354,0.010577962812245665,7
LL fishery,Female,2003,8,139,0.1351,1029,15973,0.06442121079321354,0.008703305578163149,8
LL fishery,Female,2003,9,98,0.0952,1029,15973,0.06442121079321354,0.00613289926751393,9
LL fishery,Female,2003,10,60,0.0583,1029,15973,0.06442121079321354,0.0037557565892443493,10
LL fishery,Female,2003,11,50,0.0486,1029,15973,0.06442121079321354,0.003130870844550178,11
LL fishery,Female,2003,12,22,0.0214,1029,15973,0.06442121079321354,0.0013786139109747697,12
LL fishery,Female,2003,13,22,0.0214,1029,15973,0.06442121079321354,0.0013786139109747697,13
LL fishery,Female,2003,14,18,0.0175,1029,15973,0.06442121079321354,0.001127371188881237,14
LL fishery,Female,2003,15,6,0.0058,1029,15973,0.06442121079321354,3.7364302260063854e-4,15
LL fishery,Female,2003,16,15,0.0146,1029,15973,0.06442121079321354,9.405496775809177e-4,16
LL fishery,Female,2003,17,9,0.0087,1029,15973,0.06442121079321354,5.604645339009578e-4,17
LL fishery,Female,2003,18,12,0.0117,1029,15973,0.06442121079321354,7.537281662805985e-4,18
LL fishery,Female,2003,19,16,0.0155,1029,15973,0.06442121079321354,9.9852876729481e-4,19
LL fishery,Female,2003,20,13,0.0126,1029,15973,0.06442121079321354,8.117072559944906e-4,20
LL fishery,Female,2003,21,18,0.0175,1029,15973,0.06442121079321354,0.001127371188881237,21
LL fishery,Female,2003,22,16,0.0155,1029,15973,0.06442121079321354,9.9852876729481e-4,22
LL fishery,Female,2003,23,10,0.0097,1029,15973,0.06442121079321354,6.248857446941714e-4,23
LL fishery,Female,2003,24,13,0.0126,1029,15973,0.06442121079321354,8.117072559944906e-4,24
LL fishery,Female,2003,25,10,0.0097,1029,15973,0.06442121079321354,6.248857446941714e-4,25
LL fishery,Female,2003,26,12,0.0117,1029,15973,0.06442121079321354,7.537281662805985e-4,26
LL fishery,Female,2003,27,18,0.0175,1029,15973,0.06442121079321354,0.001127371188881237,27
LL fishery,Female,2003,28,17,0.0165,1029,15973,0.06442121079321354,0.0010629499780880234,28
LL fishery,Female,2003,29,13,0.0126,1029,15973,0.06442121079321354,8.117072559944906e-4,29
LL fishery,Female,2003,30,3,0.0029,1029,15973,0.06442121079321354,1.8682151130031927e-4,30
LL fishery,Female,2003,31,8,0.0078,1029,15973,0.06442121079321354,5.024854441870656e-4,31
LL fishery,Female,2003,32,5,0.0049,1029,15973,0.06442121079321354,3.1566393288674636e-4,32
LL fishery,Female,2003,33,4,0.0039,1029,15973,0.06442121079321354,2.512427220935328e-4,33
LL fishery,Female,2003,34,6,0.0058,1029,15973,0.06442121079321354,3.7364302260063854e-4,34
LL fishery,Female,2003,35,3,0.0029,1029,15973,0.06442121079321354,1.8682151130031927e-4,35
LL fishery,Female,2003,36,5,0.0049,1029,15973,0.06442121079321354,3.1566393288674636e-4,36
LL fishery,Female,2003,37,4,0.0039,1029,15973,0.06442121079321354,2.512427220935328e-4,37
LL fishery,Female,2003,38,4,0.0039,1029,15973,0.06442121079321354,2.512427220935328e-4,38
LL fishery,Female,2003,39,3,0.0029,1029,15973,0.06442121079321354,1.8682151130031927e-4,39
LL fishery,Female,2003,40,3,0.0029,1029,15973,0.06442121079321354,1.8682151130031927e-4,40
LL fishery,Female,2003,41,1,0.001,1029,15973,0.06442121079321354,6.442121079321354e-5,41
LL fishery,Female,2003,42,17,0.0165,1029,15973,0.06442121079321354,0.0010629499780880234,42
LL fishery,Female,2004,2,0,0,NA,NA,NA,NA,2
LL fishery,Female,2004,3,1,6e-4,1544,15973,0.096663119013335,5.7997871408000995e-5,3
LL fishery,Female,2004,4,29,0.0188,1544,15973,0.096663119013335,0.0018172666374506982,4
LL fishery,Female,2004,5,54,0.035,1544,15973,0.096663119013335,0.0033832091654667257,5
LL fishery,Female,2004,6,183,0.1185,1544,15973,0.096663119013335,0.011454579603080198,6
LL fishery,Female,2004,7,177,0.1146,1544,15973,0.096663119013335,0.01107759343892819,7
LL fishery,Female,2004,8,214,0.1386,1544,15973,0.096663119013335,0.013397508295248231,8
LL fishery,Female,2004,9,164,0.1062,1544,15973,0.096663119013335,0.010265623239216178,9
LL fishery,Female,2004,10,104,0.0674,1544,15973,0.096663119013335,0.006515094221498779,10
LL fishery,Female,2004,11,74,0.0479,1544,15973,0.096663119013335,0.0046301634007387465,11
LL fishery,Female,2004,12,43,0.0278,1544,15973,0.096663119013335,0.002687234708570713,12
LL fishery,Female,2004,13,24,0.0155,1544,15973,0.096663119013335,0.0014982783447066925,13
LL fishery,Female,2004,14,28,0.0181,1544,15973,0.096663119013335,0.0017496024541413637,14
LL fishery,Female,2004,15,12,0.0078,1544,15973,0.096663119013335,7.53972328304013e-4,15
LL fishery,Female,2004,16,20,0.013,1544,15973,0.096663119013335,0.001256620547173355,16
LL fishery,Female,2004,17,13,0.0084,1544,15973,0.096663119013335,8.11970199712014e-4,17
LL fishery,Female,2004,18,14,0.0091,1544,15973,0.096663119013335,8.796343830213486e-4,18
LL fishery,Female,2004,19,12,0.0078,1544,15973,0.096663119013335,7.53972328304013e-4,19
LL fishery,Female,2004,20,19,0.0123,1544,15973,0.096663119013335,0.0011889563638640206,20
LL fishery,Female,2004,21,27,0.0175,1544,15973,0.096663119013335,0.0016916045827333628,21
LL fishery,Female,2004,22,25,0.0162,1544,15973,0.096663119013335,0.001565942528016027,22
LL fishery,Female,2004,23,21,0.0136,1544,15973,0.096663119013335,0.001314618418581356,23
LL fishery,Female,2004,24,23,0.0149,1544,15973,0.096663119013335,0.0014402804732986916,24
LL fishery,Female,2004,25,17,0.011,1544,15973,0.096663119013335,0.001063294309146685,25
LL fishery,Female,2004,26,24,0.0155,1544,15973,0.096663119013335,0.0014982783447066925,26
LL fishery,Female,2004,27,16,0.0104,1544,15973,0.096663119013335,0.001005296437738684,27
LL fishery,Female,2004,28,29,0.0188,1544,15973,0.096663119013335,0.0018172666374506982,28
LL fishery,Female,2004,29,21,0.0136,1544,15973,0.096663119013335,0.001314618418581356,29
LL fishery,Female,2004,30,14,0.0091,1544,15973,0.096663119013335,8.796343830213486e-4,30
LL fishery,Female,2004,31,16,0.0104,1544,15973,0.096663119013335,0.001005296437738684,31
LL fishery,Female,2004,32,9,0.0058,1544,15973,0.096663119013335,5.60646090277343e-4,32
LL fishery,Female,2004,33,15,0.0097,1544,15973,0.096663119013335,9.376322544293495e-4,33
LL fishery,Female,2004,34,10,0.0065,1544,15973,0.096663119013335,6.283102735866775e-4,34
LL fishery,Female,2004,35,11,0.0071,1544,15973,0.096663119013335,6.863081449946785e-4,35
LL fishery,Female,2004,36,7,0.0045,1544,15973,0.096663119013335,4.349840355600075e-4,36
LL fishery,Female,2004,37,6,0.0039,1544,15973,0.096663119013335,3.769861641520065e-4,37
LL fishery,Female,2004,38,7,0.0045,1544,15973,0.096663119013335,4.349840355600075e-4,38
LL fishery,Female,2004,39,6,0.0039,1544,15973,0.096663119013335,3.769861641520065e-4,39
LL fishery,Female,2004,40,7,0.0045,1544,15973,0.096663119013335,4.349840355600075e-4,40
LL fishery,Female,2004,41,7,0.0045,1544,15973,0.096663119013335,4.349840355600075e-4,41
LL fishery,Female,2004,42,41,0.0266,1544,15973,0.096663119013335,0.002571238965754711,42
LL fishery,Female,2005,2,2,0.0016,1247,15973,0.07806924184561448,1.2491078695298316e-4,2
LL fishery,Female,2005,3,1,8e-4,1247,15973,0.07806924184561448,6.245539347649158e-5,3
LL fishery,Female,2005,4,11,0.0088,1247,15973,0.07806924184561448,6.870093282414075e-4,4
LL fishery,Female,2005,5,46,0.0369,1247,15973,0.07806924184561448,0.0028807550241031744,5
LL fishery,Female,2005,6,85,0.0682,1247,15973,0.07806924184561448,0.005324322293870907,6
LL fishery,Female,2005,7,146,0.1171,1247,15973,0.07806924184561448,0.009141908220121455,7
LL fishery,Female,2005,8,110,0.0882,1247,15973,0.07806924184561448,0.006885707130783197,8
LL fishery,Female,2005,9,139,0.1115,1247,15973,0.07806924184561448,0.008704720465786015,9
LL fishery,Female,2005,10,104,0.0834,1247,15973,0.07806924184561448,0.006510974769924248,10
LL fishery,Female,2005,11,69,0.0553,1247,15973,0.07806924184561448,0.004317229074062481,11
LL fishery,Female,2005,12,47,0.0377,1247,15973,0.07806924184561448,0.0029432104175796656,12
LL fishery,Female,2005,13,31,0.0249,1247,15973,0.07806924184561448,0.0019439241219558004,13
LL fishery,Female,2005,14,24,0.0192,1247,15973,0.07806924184561448,0.0014989294434357978,14
LL fishery,Female,2005,15,21,0.0168,1247,15973,0.07806924184561448,0.001311563263006323,15
LL fishery,Female,2005,16,18,0.0144,1247,15973,0.07806924184561448,0.0011241970825768485,16
LL fishery,Female,2005,17,19,0.0152,1247,15973,0.07806924184561448,0.00118665247605334,17
LL fishery,Female,2005,18,11,0.0088,1247,15973,0.07806924184561448,6.870093282414075e-4,18
LL fishery,Female,2005,19,19,0.0152,1247,15973,0.07806924184561448,0.00118665247605334,19
LL fishery,Female,2005,20,11,0.0088,1247,15973,0.07806924184561448,6.870093282414075e-4,20
LL fishery,Female,2005,21,14,0.0112,1247,15973,0.07806924184561448,8.743755086708822e-4,21
LL fishery,Female,2005,22,19,0.0152,1247,15973,0.07806924184561448,0.00118665247605334,22
LL fishery,Female,2005,23,21,0.0168,1247,15973,0.07806924184561448,0.001311563263006323,23
LL fishery,Female,2005,24,19,0.0152,1247,15973,0.07806924184561448,0.00118665247605334,24
LL fishery,Female,2005,25,20,0.016,1247,15973,0.07806924184561448,0.0012491078695298318,25
LL fishery,Female,2005,26,17,0.0136,1247,15973,0.07806924184561448,0.0010617416891003568,26
LL fishery,Female,2005,27,19,0.0152,1247,15973,0.07806924184561448,0.00118665247605334,27
LL fishery,Female,2005,28,19,0.0152,1247,15973,0.07806924184561448,0.00118665247605334,28
LL fishery,Female,2005,29,21,0.0168,1247,15973,0.07806924184561448,0.001311563263006323,29
LL fishery,Female,2005,30,23,0.0184,1247,15973,0.07806924184561448,0.0014364740499593063,30
LL fishery,Female,2005,31,14,0.0112,1247,15973,0.07806924184561448,8.743755086708822e-4,31
LL fishery,Female,2005,32,23,0.0184,1247,15973,0.07806924184561448,0.0014364740499593063,32
LL fishery,Female,2005,33,7,0.0056,1247,15973,0.07806924184561448,4.371877543354411e-4,33
LL fishery,Female,2005,34,13,0.0104,1247,15973,0.07806924184561448,8.119201151943905e-4,34
LL fishery,Female,2005,35,9,0.0072,1247,15973,0.07806924184561448,5.620985412884243e-4,35
LL fishery,Female,2005,36,11,0.0088,1247,15973,0.07806924184561448,6.870093282414075e-4,36
LL fishery,Female,2005,37,10,0.008,1247,15973,0.07806924184561448,6.245539347649159e-4,37
LL fishery,Female,2005,38,5,0.004,1247,15973,0.07806924184561448,3.1227696738245794e-4,38
LL fishery,Female,2005,39,6,0.0048,1247,15973,0.07806924184561448,0.00037473236085894945,39
LL fishery,Female,2005,40,3,0.0024,1247,15973,0.07806924184561448,1.8736618042947473e-4,40
LL fishery,Female,2005,41,2,0.0016,1247,15973,0.07806924184561448,1.2491078695298316e-4,41
LL fishery,Female,2005,42,38,0.0305,1247,15973,0.07806924184561448,0.0023811118762912414,42
LL fishery,Female,2006,2,0,0,NA,NA,NA,NA,2
LL fishery,Female,2006,3,2,0.0019,1076,15973,0.06736367620359357,1.279909847868278e-4,3
LL fishery,Female,2006,4,7,0.0065,1076,15973,0.06736367620359357,4.378638953233582e-4,4
LL fishery,Female,2006,5,35,0.0325,1076,15973,0.06736367620359357,0.002189319476616791,5
LL fishery,Female,2006,6,63,0.0586,1076,15973,0.06736367620359357,0.003947511425530583,6
LL fishery,Female,2006,7,92,0.0855,1076,15973,0.06736367620359357,0.0057595943154072505,7
LL fishery,Female,2006,8,133,0.1236,1076,15973,0.06736367620359357,0.008326150378764165,8
LL fishery,Female,2006,9,127,0.118,1076,15973,0.06736367620359357,0.00794891379202404,9
LL fishery,Female,2006,10,108,0.1004,1076,15973,0.06736367620359357,0.006763313090840795,10
LL fishery,Female,2006,11,84,0.0781,1076,15973,0.06736367620359357,0.005261103111500658,11
LL fishery,Female,2006,12,64,0.0595,1076,15973,0.06736367620359357,0.004008138734113817,12
LL fishery,Female,2006,13,44,0.0409,1076,15973,0.06736367620359357,0.002755174356726977,13
LL fishery,Female,2006,14,29,0.027,1076,15973,0.06736367620359357,0.0018188192574970265,14
LL fishery,Female,2006,15,19,0.0177,1076,15973,0.06736367620359357,0.0011923370688036062,15
LL fishery,Female,2006,16,16,0.0149,1076,15973,0.06736367620359357,0.0010037187754335442,16
LL fishery,Female,2006,17,21,0.0195,1076,15973,0.06736367620359357,0.0013135916859700746,17
LL fishery,Female,2006,18,11,0.0102,1076,15973,0.06736367620359357,6.871094972766544e-4,18
LL fishery,Female,2006,19,13,0.0121,1076,15973,0.06736367620359357,8.151004820634821e-4,19
LL fishery,Female,2006,20,13,0.0121,1076,15973,0.06736367620359357,8.151004820634821e-4,20
LL fishery,Female,2006,21,18,0.0167,1076,15973,0.06736367620359357,0.0011249733926000126,21
LL fishery,Female,2006,22,18,0.0167,1076,15973,0.06736367620359357,0.0011249733926000126,22
LL fishery,Female,2006,23,14,0.013,1076,15973,0.06736367620359357,8.757277906467164e-4,23
LL fishery,Female,2006,24,11,0.0102,1076,15973,0.06736367620359357,6.871094972766544e-4,24
LL fishery,Female,2006,25,15,0.0139,1076,15973,0.06736367620359357,9.363550992299506e-4,25
LL fishery,Female,2006,26,14,0.013,1076,15973,0.06736367620359357,8.757277906467164e-4,26
LL fishery,Female,2006,27,12,0.0112,1076,15973,0.06736367620359357,7.544731734802479e-4,27
LL fishery,Female,2006,28,8,0.0074,1076,15973,0.06736367620359357,4.984912039065925e-4,28
LL fishery,Female,2006,29,12,0.0112,1076,15973,0.06736367620359357,7.544731734802479e-4,29
LL fishery,Female,2006,30,10,0.0093,1076,15973,0.06736367620359357,6.264821886934202e-4,30
LL fishery,Female,2006,31,11,0.0102,1076,15973,0.06736367620359357,6.871094972766544e-4,31
LL fishery,Female,2006,32,13,0.0121,1076,15973,0.06736367620359357,8.151004820634821e-4,32
LL fishery,Female,2006,33,4,0.0037,1076,15973,0.06736367620359357,2.492456019532962e-4,33
LL fishery,Female,2006,34,9,0.0084,1076,15973,0.06736367620359357,5.65854880110186e-4,34
LL fishery,Female,2006,35,5,0.0046,1076,15973,0.06736367620359357,3.0987291053653044e-4,35
