2016,41,Female,Survey,318,31.805154036944394,0.05975,0.12893,0.06918,0.05346,0.05975,0.07547,0.04717,0.04717,0.05975,0.04403,0.03145,0.04403,0.03145,0.0283,0.02516,0.0283,0.02201,0.00943,0.02516,0.01258,0.01887,0.01572,0.00629,0.00629,0.00314,0.00629,0,0,0.00314,0.03774
2016,41,Male,Survey,237,31.681293088697608,0.05485,0.07595,0.06751,0.06329,0.05907,0.05907,0.05907,0.05063,0.04219,0.03376,0.0211,0.01266,0.03376,0.02954,0.02532,0.03376,0.01266,0.02954,0.01688,0.01266,0.02954,0.01266,0.00844,0.00844,0.01266,0.00844,0.00422,0,0,0.12236
2017,42,Female,Survey,347,31.805154036944394,0.01729,0.07781,0.13833,0.14409,0.07205,0.05187,0.04899,0.05187,0.04323,0.02882,0.0317,0.02882,0.03746,0.01729,0.01153,0.02305,0.04323,0.01729,0.01729,0.01729,0.01153,0.00288,0.01729,0.00865,0.00576,0,0.00576,0.00288,0.00576,0.02017
2017,42,Male,Survey,250,31.681293088697608,0.012,0.068,0.116,0.128,0.04,0.076,0.06,0.048,0.036,0.028,0.04,0.036,0.036,0.024,0.048,0.028,0.028,0.024,0.008,0.016,0.02,0.008,0.016,0,0.004,0.004,0.004,0,0.004,0.04
2018,43,Female,Survey,347,31.805154036944394,0.00865,0.03746,0.10375,0.14697,0.13545,0.07493,0.06916,0.02594,0.0317,0.03746,0.03746,0.03458,0.02305,0.02594,0.03458,0.01729,0.01153,0.01729,0.02017,0.02594,0.01729,0.00865,0.01153,0.00576,0.00576,0.00865,0.00576,0.00576,0,0.01153
2018,43,Male,Survey,215,31.681293088697608,0.01395,0.05116,0.10233,0.08372,0.07907,0.07442,0.04651,0.02326,0.02791,0.04651,0.02326,0.05581,0.02326,0.03256,0.02791,0.03256,0.0186,0.01395,0.03721,0.01395,0.01395,0.0093,0.0186,0,0.0093,0.0093,0.00465,0,0.0093,0.09767
2019,44,Female,Survey,269,31.805154036944394,0.0037200000000000002,0.0855,0.15242,0.171,0.11524,0.08178,0.05576,0.04089,0.01859,0.04089,0.03346,0.01859,0.02974,0.01115,0,0.01115,0.01859,0.00743,0.01487,0.0223,0.01487,0.01487,0.0037200000000000002,0,0.0037200000000000002,0,0.0037200000000000002,0,0.0037200000000000002,0.0223
2019,44,Male,Survey,198,31.681293088697608,0,0.07071,0.12626,0.11111,0.12121,0.07071,0.05556,0.0404,0.0303,0.0404,0.0303,0.0303,0.01515,0.02525,0.0101,0.01515,0.01515,0.0202,0.0101,0.0303,0.01515,0.00505,0.01515,0.01515,0,0.0101,0,0.00505,0.00505,0.06061
2020,45,Female,Survey,377,31.805154036944394,0.00796,0.02122,0.13263,0.20159,0.19363,0.13793,0.04509,0.03979,0.01857,0.02387,0.01857,0.02387,0.01326,0.01061,0.01592,0.01326,0.01592,0.01857,0,0.01326,0,0.00265,0.00265,0.00265,0.00265,0.01592,0,0.00265,0,0.00531
2020,45,Male,Survey,239,31.681293088697608,0.00837,0.03347,0.1046,0.17573,0.11715,0.11715,0.07113,0.05439,0.03347,0.02092,0.02092,0.03347,0.02092,0.00418,0.0251,0.02092,0.01255,0.02092,0.01255,0.0251,0.00418,0.01255,0.01255,0.00418,0.00837,0,0,0,0,0.0251
2021,46,Female,Survey,370,31.805154036944394,0.0027,0.01081,0.04595,0.28108,0.29189,0.18378,0.07838,0.03243,0.00811,0.0027,0.01351,0,0.00811,0.0027,0,0.00541,0.0027,0.0027,0.0027,0,0.0027,0.00811,0,0.0027,0.0027,0,0,0,0,0.00811
2021,46,Male,Survey,275,31.681293088697608,0.02545,0.02545,0.05455,0.30545,0.23636,0.12364,0.09818,0.01818,0.00364,0.00364,0.00364,0.00364,0.00364,0.01091,0.00364,0,0.01455,0,0,0.01091,0.01091,0.00364,0,0.01091,0.00727,0.00727,0,0.00364,0,0.01091
2022,47,Female,Survey,341,31.805154036944394,0.03226,0.04106,0.08211,0.1349,0.23754,0.16422,0.09091,0.06452,0.03519,0.0176,0.02053,0.00293,0.01173,0.00293,0.00293,0.00293,0,0.00587,0.00587,0.01173,0.00587,0.00293,0,0.00293,0.01173,0,0.00293,0,0,0.00587
2022,47,Male,Survey,309,31.681293088697608,0.00971,0.04854,0.05825,0.1521,0.24272,0.17476,0.08738,0.04854,0.02265,0.02265,0.00324,0.00647,0.00324,0.00647,0.00324,0.00324,0.00647,0.00971,0,0.00647,0.01294,0.00647,0.00647,0.00324,0.00647,0.00971,0.00971,0,0,0.02913
2023,48,Female,Survey,370,31.805154036944394,0.00541,0.01081,0.08378,0.11892,0.18378,0.21892,0.17027,0.09189,0.03784,0.02162,0.01892,0.00811,0.0027,0.00541,0,0.0027,0.00541,0.0027,0,0,0.00811,0,0,0.0027,0,0,0,0,0,0
2023,48,Male,Survey,307,31.681293088697608,0,0.00977,0.05863,0.11075,0.16612,0.23453,0.15635,0.11401,0.03909,0.02932,0.00977,0.01303,0.00326,0.00977,0.00977,0,0.00326,0.00651,0,0,0.00326,0.00326,0,0.00977,0,0,0,0,0,0.00977
