YEAR,PROJECT_CODE,TRIP_NO,EFFORT_NO,SPECIES_CODE,MANAGEMENT_AREA,LENGTH,TAG_NO,TAG_BATCH_NO,DISCARD_STATUS,RELEASE_CONDITION_CODE,COMMENTS,TIME_SECOND_ANCHOR_OVERBOARD,STAT
2019,66,1,14,710,NA,49,T-099201,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,60,T-099202,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,56,T-099203,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,64,T-099204,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099205,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,64,T-099206,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,65,T-099207,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099208,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,63,T-099209,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,57,T-099210,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,60,T-099211,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,58,T-099212,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,64,T-099213,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,67,T-099214,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,57,T-099215,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,62,T-099216,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,57,T-099217,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,66,T-099218,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,56,T-099219,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,67,T-099220,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,58,T-099221,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,58,T-099222,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,54,T-099223,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,65,T-099224,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,55,T-099225,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,54,T-099226,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,58,T-099227,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,52,T-099228,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,54,T-099229,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,49,T-099230,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,50,T-099231,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,85,T-099232,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,63,T-099233,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,58,T-099234,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,58,T-099235,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,50,T-099236,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,60,T-099237,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,75,T-099238,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,64,T-099239,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,65,T-099240,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,60,T-099241,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,68,T-099242,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,51,T-099243,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099244,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,62,T-099245,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,53,T-099246,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,64,T-099247,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099248,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,62,T-099249,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,67,T-099250,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,58,T-099251,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,64,T-099252,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,55,T-099253,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,47,T-099254,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,47,T-099255,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,58,T-099256,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,76,T-099257,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099258,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,65,T-099259,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099260,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,66,T-099261,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,60,T-099262,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099263,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,55,T-099264,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,67,T-099265,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,75,T-099266,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,64,T-099267,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,64,T-099268,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,62,T-099269,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099270,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,64,T-099271,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,66,T-099272,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,59,T-099273,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,55,T-099274,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,59,T-099275,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,56,T-099276,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,53,T-099277,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,67,T-099278,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,62,T-099279,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,68,T-099280,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,65,T-099281,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,62,T-099282,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,64,T-099283,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,67,T-099284,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,59,T-099285,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,68,T-099286,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,62,T-099287,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,57,T-099288,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,67,T-099289,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,60,T-099290,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,55,T-099291,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,55,T-099292,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,68,T-099293,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,54,T-099294,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,72,T-099295,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,62,T-099296,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,65,T-099297,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,72,T-099298,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099299,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,60,T-099300,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,63,T-099301,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,56,T-099302,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,67,T-099303,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,89,T-099304,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,73,T-099305,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,63,T-099306,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,67,T-099307,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,58,T-099308,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,66,T-099309,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,60,T-099310,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,54,T-099311,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,53,T-099312,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,49,T-099313,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,58,T-099314,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,55,T-099315,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,68,T-099316,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,58,T-099317,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,76,T-099318,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,65,T-099319,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,63,T-099320,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,54,T-099321,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,62,T-099322,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,66,T-099323,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,76,T-099324,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099325,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,66,T-099326,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,60,T-099327,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,59,T-099328,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,60,T-099329,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,69,T-099330,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,59,T-099331,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,53,T-099332,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,67,T-099333,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,51,T-099334,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099335,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,64,T-099336,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,60,T-099337,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,70,T-099338,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099339,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,55,T-099340,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,59.9,T-099341,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,58,T-099342,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099343,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,62,T-099344,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,56,T-099345,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,58,T-099346,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099347,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,63,T-099348,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,56,T-099349,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,64,T-099350,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,60,T-099351,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,62,T-099352,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,56,T-099353,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,70,T-099354,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,62,T-099355,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,68,T-099356,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,64,T-099357,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,69,T-099358,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,73,T-099359,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099360,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,59,T-099361,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,64,T-099362,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,62,T-099363,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,55,T-099364,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,59,T-099365,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,65,T-099366,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,56,T-099367,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,64,T-099368,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,49,T-099369,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,67,T-099370,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099371,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,76,T-099372,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,56,T-099373,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,68,T-099374,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,63,T-099375,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,66,T-099376,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,56,T-099377,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,58,T-099378,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,64,T-099379,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,78,T-099380,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,70,T-099381,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,52,T-099382,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,69,T-099383,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,62,T-099384,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,67,T-099385,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,83,T-099386,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099387,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,62,T-099388,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,67,T-099389,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,62,T-099390,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,58,T-099391,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099392,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,59,T-099393,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,62,T-099394,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,62,T-099395,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,53,T-099396,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,57,T-099397,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,58,T-099398,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,68,T-099399,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,54,T-099400,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,45,T-099401,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,49,T-099402,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,58,T-099403,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,54,T-099404,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099405,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,69,T-099406,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,65,T-099407,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,58,T-099408,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,68,T-099409,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,58,T-099410,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,90,T-099411,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,63,T-099412,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099413,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,55,T-099414,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,51,T-099415,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,14,710,NA,61,T-099416,28,Tagged and released,01,NA,2019-05-30T09:00:00Z,345631
2019,66,1,15,710,NA,73,T-099417,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,78,T-099418,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,73,T-099419,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,67,T-099420,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,75,T-099421,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,72,T-099422,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,73,T-099423,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,69,T-099424,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,66,T-099425,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,67,T-099426,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,68,T-099427,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,56,T-099428,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,70,T-099429,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,60,T-099430,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,66,T-099431,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,61,T-099432,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,66,T-099433,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,63,T-099434,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,66,T-099435,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,55,T-099436,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,59,T-099437,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,70,T-099438,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,76,T-099439,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,62,T-099440,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,61,T-099441,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,56,T-099442,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,66,T-099443,28,Tagged and released,01,Void 099444,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,70,T-099445,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,62,T-099446,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,74,T-099447,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,62,T-099448,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,71,T-099449,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,72,T-099450,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,69,T-099451,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,62,T-099452,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,63,T-099453,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,71,T-099454,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,60,T-099455,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,67,T-099456,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,56,T-099457,28,Tagged and released,01,LWG,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,79,T-099458,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,68,T-099459,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,69,T-099460,28,Tagged and released,01,NA,2019-05-31T09:00:00Z,345603
2019,66,1,15,710,NA,73,T-099461,28,Tagged and released,01,Void 099462-099469,2019-05-31T09:00:00Z,345603
