YEAR,PROJECT_CODE,TRIP_NO,TIME_SECOND_ANCHOR_OVERBOARD,SPECIES_CODE,STAT,MANAGEMENT_AREA,LENGTH,TAG_NO,TAG_BATCH_NO,DISCARD_STATUS,RELEASE_CONDITION_CODE,COMMENTS
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,65,T-088250,26,Tagged and released,01,Genetics
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,59,T-088251,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,64,T-088252,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,70,T-088253,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,57,T-088254,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,62,T-088255,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,67,T-088256,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,54,T-088257,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,64,T-088258,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,54,T-088259,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,56,T-088260,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,53,T-088261,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,59,T-088262,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,57,T-088263,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,68,T-088264,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,60,T-088265,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,80,T-088266,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,58,T-088267,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,58,T-088268,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,70,T-088269,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,66,T-088270,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,54,T-088271,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,44,T-088272,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,75,T-088273,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,73,T-088274,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,60,T-088275,26,Tagged and released,01,Genetics
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,68,T-088276,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,67,T-088277,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,74,T-088278,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,65,T-088279,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,62,T-088280,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,64,T-088281,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,72,T-088282,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,70,T-088283,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,64,T-088284,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,64,T-088285,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,52,T-088286,26,Tagged and released,08,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,49,T-088287,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,54,T-088288,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,54,T-088289,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,62,T-088290,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,63,T-088291,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,64,T-088292,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,70,T-088293,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,63,T-088294,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,57,T-088295,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,77,T-088296,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,78,T-088297,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,69,T-088298,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,58,T-088299,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,66,T-088300,26,Tagged and released,01,Genetics
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,72,T-088301,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,56,T-088302,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,62,T-088303,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,74,T-088304,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,59,T-088305,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,66,T-088306,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,61,T-088307,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,55,T-088308,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,60,T-088309,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,58,T-088310,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,72,T-088311,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,67,T-088312,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,54,T-088313,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,66,T-088314,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,70,T-088315,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,72,T-088316,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,55,T-088317,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,63,T-088318,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,54,T-088319,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,57,T-088320,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,56,T-088321,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,46,T-088322,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,45,T-088323,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,60,T-088324,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,68,T-088325,26,Tagged and released,01,Genetics
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,68,T-088326,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,62,T-088327,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,75,T-088328,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,66,T-088329,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,60,T-088330,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,78,T-088331,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,59,T-088332,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,73,T-088333,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,65,T-088334,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,57,T-088335,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,73,T-088336,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,57,T-088337,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,70,T-088338,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,71,T-088339,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,53,T-088340,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,65,T-088341,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,58,T-088342,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,62,T-088343,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,73,T-088344,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,68,T-088345,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,68,T-088346,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,79,T-088347,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,71,T-088348,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,60,T-088349,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,65,T-088350,26,Tagged and released,01,Genetics
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,70,T-088351,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,62,T-088352,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,73,T-088353,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,68,T-088354,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,71,T-088355,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,80,T-088356,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,67,T-088357,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,62,T-088358,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,64,T-088359,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,62,T-088360,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,58,T-088361,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,60,T-088362,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,56,T-088363,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,57,T-088364,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,61,T-088365,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,73,T-088366,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,70,T-088367,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,71,T-088368,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,59,T-088369,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,71,T-088370,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,66,T-088371,26,Tagged and released,08,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,58,T-088372,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,58,T-088373,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,55,T-088374,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,65,T-088375,26,Tagged and released,01,Genetics
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,70,T-088376,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,74,T-088377,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,60,T-088378,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,71,T-088379,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,74,T-088380,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,85,T-088381,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,65,T-088382,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,77,T-088383,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,65,T-088384,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,69,T-088385,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,80,T-088386,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,50,T-088387,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,90,T-088388,26,Tagged and released,08,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,61,T-088389,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,69,T-088390,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,62,T-088391,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,71,T-088392,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,59,T-088393,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,64,T-088394,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,54,T-088395,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,65,T-088396,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,72,T-088397,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,59,T-088398,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,84,T-088400,26,Tagged and released,01,"Genetics, Void 088399"
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,69,T-088401,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,61,T-088402,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,72,T-088403,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,65,T-088404,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,68,T-088405,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,64,T-088406,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,70,T-088407,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,60,T-088408,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,65,T-088409,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,69,T-088410,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,81,T-088411,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,57,T-088412,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,69,T-088413,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,76,T-088414,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,84,T-088415,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,73,T-088416,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,71,T-088417,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,79,T-088418,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,86,T-088419,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,71,T-088420,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,81,T-088421,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,61,T-088422,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,67,T-088423,26,Tagged and released,01,NA
2018,11,1,2018-06-01T04:34:00Z,710,345603,NSEI,57,T-088424,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,64,T-088425,26,Tagged and released,01,Genetics
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,52,T-088426,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,59,T-088427,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,60,T-088428,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,54,T-088429,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,69,T-088430,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,55,T-088431,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,62,T-088432,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,66,T-088433,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,58,T-088434,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,60,T-088435,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,60,T-088436,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,56,T-088437,26,Tagged and released,03,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,66,T-088438,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,58,T-088439,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,50,T-088440,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,62,T-088441,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,57,T-088442,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,65,T-088443,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,58,T-088444,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,62,T-088445,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,54,T-088446,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,49,T-088447,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,49,T-088448,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,53,T-088449,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,49,T-088450,26,Tagged and released,01,genetics
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,53,T-088451,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,48,T-088452,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,56,T-088453,26,Tagged and released,03,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,88,T-088454,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,71,T-088455,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,63,T-088456,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,67,T-088457,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,64,T-088458,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,64,T-088459,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,58,T-088460,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,49,T-088461,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,54,T-088462,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,69,T-088463,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,50,T-088464,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,49,T-088465,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,63,T-088466,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,66,T-088467,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,59,T-088468,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,64,T-088469,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,67,T-088470,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,61,T-088471,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,64,T-088472,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,61,T-088473,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,54,T-088474,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,53,T-088475,26,Tagged and released,01,genetics
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,56,T-088476,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,67,T-088477,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,78,T-088478,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,65,T-088479,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,80,T-088480,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,62,T-088481,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,64,T-088482,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,68,T-088483,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,56,T-088484,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,70,T-088485,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,57,T-088486,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,70,T-088487,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,65,T-088488,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,59,T-088489,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,71,T-088490,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,61,T-088491,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,81,T-088492,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,60,T-088493,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,68,T-088494,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,66,T-088495,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,61,T-088496,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,57,T-088497,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,55,T-088498,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,46,T-088499,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,72,T-088500,26,Tagged and released,01,genetics
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,94,T-088501,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,69,T-088502,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,65,T-088504,26,Tagged and released,01,tag 088503 void
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,62,T-088505,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,70,T-088506,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,58,T-088507,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,66,T-088508,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,57,T-088509,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,77,T-088510,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,70,T-088511,26,Tagged and released,01,NA
2018,11,1,2018-06-01T22:54:00Z,710,345603,NSEI,73,T-088512,26,Tagged and released,01,NA
